

9.63|8.37

9.58|8.75

9.50|6.78

9.44|7.61

9.39|8.46

9.34|8.03

9.25|6.26

9.15|4.48

9.12|8.53

9.09|9.43

8.94|3.47

8.88|5.58

8.87|10.19

8.71|2.49

8.57|1.78

8.57|9.12

8.40|2.54

8.26|0.95

8.21|7.58

8.05|2.85

7.87|-0.79

7.81|6.56

7.60|-0.12

7.38|-2.02

7.30|5.31

7.10|1.04

6.93|-0.35

6.89|8.18

6.78|5.74

6.58|-0.72

6.52|6.01

6.38|4.03

6.18|0.11

6.06|2.45

5.96|5.34

5.75|-0.70

5.63|3.06

5.56|5.74

5.37|1.25

5.24|1.85

5.14|4.86

4.95|0.56

4.80|1.54

4.71|4.74

4.55|2.43

4.43|2.76

4.35|5.92

4.24|4.41

4.14|3.98

4.10|7.38

4.03|6.64

3.97|5.94

3.94|7.33

3.88|6.27

3.81|4.93

3.76|6.42

3.70|5.90

3.62|3.88

3.56|5.37

3.48|4.75

3.40|3.59

3.34|4.83

3.27|5.14

3.19|3.77

3.15|5.56

3.09|5.08

3.03|5.13

3.00|6.22

2.99|7.11

2.95|5.66

2.95|7.44

2.96|7.69

2.93|5.89

2.93|6.65

2.92|6.66

2.89|5.29

2.86|4.84

2.87|6.82

2.85|5.64

2.83|5.36

2.82|5.37

2.79|4.66

2.77|4.59

2.79|6.81

2.78|5.95

2.77|4.92

2.76|5.22

2.76|5.83

2.75|4.47

2.78|6.81

2.80|6.53

2.78|4.17

2.80|5.46

2.79|4.89

2.79|4.60

2.81|5.37

2.84|6.40

2.82|3.88

2.86|6.01

2.92|7.31

2.89|3.41

2.88|2.72

2.90|5.35

2.82|0.60

2.77|1.04

2.78|4.11

2.75|2.47

2.68|0.43

2.68|3.54

2.66|3.30

2.62|1.47

2.61|2.96

2.58|2.15

2.54|1.07

2.53|2.99

2.47|1.08

2.43|0.82

2.43|4.03

2.37|0.46

2.33|0.86

2.34|4.11

2.27|0.31

2.24|0.75

2.24|3.93

2.17|0.25

2.12|-0.04

2.14|4.37

2.06|-0.62

2.00|-0.91

1.98|1.65

1.91|0.15

1.83|-1.61

1.79|1.01

1.72|-0.04

1.64|-1.19

1.62|1.30

1.56|0.39

1.47|-1.96

1.43|0.72

1.39|0.83

1.32|-0.90

1.29|0.97

1.24|0.31

1.17|-1.07

1.13|0.13

1.11|1.77

1.06|0.26

1.05|1.22

1.03|1.56

0.98|0.23

0.94|-0.12

0.92|0.87

0.88|-0.07

0.84|-0.26

0.81|0.15

0.77|-0.44

0.71|-1.53

0.66|-1.02

0.60|-1.51

0.54|-1.69

0.50|-0.66

0.46|-0.72

0.42|-0.74

0.40|-0.22

0.35|-1.34

0.29|-1.92

0.25|-1.19

0.20|-1.59

0.14|-2.50

0.10|-1.52

0.05|-1.84

-0.03|-3.33

-0.07|-1.57

-0.13|-2.53

-0.18|-2.47

-0.26|-3.46

-0.31|-2.46

-0.36|-2.20

-0.43|-3.47

-0.49|-3.22

-0.56|-3.33

-0.65|-4.67

-0.75|-5.21

-0.83|-4.13

-0.91|-4.23

-0.98|-3.73

-0.98|-0.64

-1.00|0.45

-1.13|-5.85

-1.23|-6.80

-1.23|-0.17

-1.40|-8.36

-1.54|-8.28

-1.55|-1.50

-1.70|-6.74

-1.81|-6.98

-1.87|-3.67

-2.00|-6.69

-2.11|-6.40

-2.18|-4.27

-2.30|-6.36

-2.38|-5.22

-2.45|-4.07

-2.54|-5.57

-2.63|-6.02

-2.74|-6.56

-2.90|-8.87

-2.99|-6.37

-3.08|-4.85

-3.23|-8.72

-3.32|-6.62

-3.37|-3.06

-3.51|-7.86

-3.59|-6.22

-3.65|-4.84

-3.80|-8.06

-3.89|-6.94

-4.02|-8.61

-4.11|-5.54

-4.26|-9.24

-4.35|-6.33

-4.48|-7.89

-4.60|-7.55

-4.71|-7.17

-4.81|-7.07

-4.91|-6.59

-5.02|-7.14

-5.13|-7.59

-5.24|-7.45

-5.33|-6.72

-5.43|-6.91

-5.52|-6.54

-5.61|-6.69

-5.70|-6.79

-5.78|-6.67

-5.88|-7.38

-5.98|-7.37

-6.06|-6.92

-6.15|-7.08

-6.24|-7.24

-6.33|-7.46

-6.42|-7.22

-6.50|-7.06

-6.58|-7.39

-6.67|-7.33

-6.75|-7.54

-6.84|-7.81

-6.93|-7.69

-7.02|-7.88

-7.11|-8.02

-7.19|-7.50

-7.26|-7.34

-7.34|-7.70

-7.42|-7.52

-7.48|-7.12

-7.56|-7.74

-7.63|-7.65

-7.69|-7.08

-7.74|-6.88

-7.81|-7.65

-7.87|-7.74

-7.94|-7.81

-8.02|-8.69

-8.10|-8.70

-8.16|-7.70

-8.24|-8.32

-8.31|-8.75

-8.38|-8.59

-8.45|-8.24

-8.54|-9.54

-8.63|-9.57

-8.72|-9.60

-8.81|-10.07

-8.89|-9.33

-8.97|-8.91

-9.04|-8.55

-9.10|-8.46

-9.15|-8.03

-9.20|-7.88

-9.24|-7.76

-9.28|-7.47

-9.31|-7.47

-9.34|-7.40

-9.37|-7.52

-9.39|-7.48

-9.43|-8.37

-9.47|-8.58

-9.52|-8.82

-9.58|-9.75

-9.65|-10.49

-9.72|-10.49

-9.79|-10.48

-9.87|-10.93

-9.95|-11.10

-10.03|-10.87

-10.11|-11.18

-10.19|-11.00

-10.25|-10.22

-10.34|-11.13

-10.41|-11.06

-10.49|-10.95

-10.58|-11.43

-10.65|-11.19

-10.71|-9.95

-10.77|-10.26

-10.83|-10.55

-10.89|-10.45

-10.96|-10.86

-11.04|-11.17

-11.11|-11.34

-11.19|-11.51

-11.27|-11.74

-11.35|-11.60

-11.43|-11.88

-11.51|-11.73

-11.58|-11.72

-11.67|-12.21

-11.76|-12.09

-11.85|-12.45

-11.93|-12.30

-12.02|-12.15

-12.08|-11.09

-12.14|-10.71

-12.19|-10.58

-12.25|-10.85

-12.30|-10.46

-12.34|-10.40

-12.40|-11.21

-12.46|-11.74

-12.53|-11.99

-12.60|-11.73

-12.65|-11.41

-12.70|-11.07

-12.75|-10.99

-12.80|-11.24

-12.84|-11.37

-12.88|-11.13

-12.94|-12.10

-12.99|-11.87

-13.04|-11.30

-13.10|-12.43

-13.15|-11.98

-13.18|-11.12

-13.22|-11.57

-13.24|-10.49

-13.27|-11.07

-13.30|-11.20

-13.33|-11.42

-13.36|-11.05

-13.38|-11.29

-13.36|-9.92

-13.38|-10.53

-13.43|-12.73

-13.43|-11.11

-13.42|-10.43

-13.53|-15.13

-13.59|-14.60

-13.62|-12.31

-13.70|-13.67

-13.76|-14.37

-13.80|-12.66

-13.84|-12.09

-13.89|-13.58

-13.91|-11.93

-13.96|-13.12

-14.01|-13.44

-14.02|-11.68

-14.05|-12.09

-14.09|-13.06

-14.11|-12.79

-14.12|-11.62

-14.16|-13.46

-14.17|-12.42

-14.19|-12.44

-14.24|-13.76

-14.29|-14.53

-14.32|-13.58

-14.38|-14.51

-14.45|-15.42

-14.49|-13.97

-14.55|-14.71

-14.63|-15.76

-14.68|-14.82

-14.72|-13.65

-14.77|-14.67

-14.82|-14.48

-14.83|-12.77

-14.85|-12.92

-14.86|-13.09

-14.87|-13.64

-14.91|-14.42

-14.97|-15.56

-15.02|-15.16

-15.05|-14.33

-15.09|-14.96

-15.13|-14.85

-15.17|-15.25

-15.25|-16.73

-15.32|-17.13

-15.39|-16.57

-15.45|-16.03

-15.51|-15.90

-15.56|-15.47

-15.59|-14.84

-15.65|-16.18

-15.70|-15.85

-15.77|-16.77

-15.83|-16.60

-15.89|-16.33

-15.94|-15.79

-16.00|-16.55

-16.05|-16.34

-16.12|-16.80

-16.19|-17.54

-16.27|-17.94

-16.35|-17.34

-16.40|-16.38

-16.46|-16.52

-16.50|-16.03

-16.56|-16.73

-16.63|-17.86

-16.71|-18.02

-16.79|-18.19

-16.86|-17.78

-16.94|-17.91

-17.02|-18.19

-17.11|-18.49

-17.22|-19.80

-17.33|-19.49

-17.43|-19.41

-17.53|-19.07

-17.62|-18.56

-17.71|-18.66

-17.81|-18.87

-17.91|-19.39

-17.98|-18.14

-18.05|-17.68

-18.13|-18.15

-18.20|-17.82

-18.26|-17.75

-18.33|-17.92

-18.41|-19.15

-18.50|-18.77

-18.58|-18.68

-18.65|-18.45

-18.72|-18.07

-18.79|-18.39

-18.87|-18.48

-18.96|-19.19

-19.01|-17.33

-19.10|-19.15

-19.14|-16.67

-19.22|-18.40

-19.20|-15.50

-19.21|-15.17

-19.32|-19.15

-19.40|-21.22

-19.28|-8.42

-19.78|-37.00

-20.42|-47.30

-20.38|-18.14

-20.15|-1.76

-19.85|15.35

-19.83|-27.47

-18.24|73.38

-18.74|-25.94

-18.84|-27.22

-18.08|22.61

-18.48|-23.99

-18.53|-25.56

-18.16|0.03

-18.32|-14.73

-18.40|-22.77

-18.35|-12.54

-18.50|-18.20

-18.64|-22.14

-18.57|-12.55

-18.65|-17.40

-18.79|-21.58

-18.79|-15.95

-18.85|-16.87

-18.95|-19.33

-18.99|-17.84

-19.07|-18.92

-19.17|-20.23

-19.21|-18.60

-19.28|-18.46

-19.36|-19.56

-19.38|-17.06

-19.42|-17.60

-19.50|-19.50

-19.55|-19.13

-19.61|-18.46

-19.67|-18.74

-19.73|-19.59

-19.75|-17.34

-19.81|-18.97

-19.85|-18.31

-19.85|-16.92

-19.88|-18.04

-19.95|-19.81

-19.98|-19.31

-20.01|-18.23

-20.07|-19.79

-20.12|-20.18

-20.14|-18.80

-20.20|-19.98

-20.24|-19.66

-20.24|-17.69

-20.26|-17.20

-20.27|-18.40

-20.30|-19.02

-20.35|-20.23

-20.42|-20.66

-20.45|-19.41

-20.47|-18.50

-20.50|-19.11

-20.53|-19.44

-20.55|-19.34

-20.59|-19.58

-20.63|-20.29

-20.69|-21.13

-20.73|-20.51

-20.77|-20.25

-20.81|-20.43

-20.84|-20.24

-20.88|-19.98

-20.92|-20.37

-20.95|-20.23

-20.97|-19.93

-21.01|-20.24

-21.02|-19.83

-21.03|-19.29

-21.05|-19.96

-21.09|-21.29

-21.12|-20.66

-21.15|-20.50

-21.19|-21.35

-21.20|-20.33

-21.23|-20.83

-21.26|-21.12

-21.29|-21.25

-21.33|-21.43

-21.37|-21.82

-21.40|-21.61

-21.45|-22.07

-21.51|-23.06

-21.57|-23.26

-21.61|-22.09

-21.67|-22.60

-21.70|-21.66

-21.73|-21.65

-21.77|-22.06

-21.81|-22.13

-21.85|-21.87

-21.87|-21.05

-21.89|-21.25

-21.91|-21.45

-21.93|-21.29

-21.95|-21.84

-21.99|-22.37

-22.01|-22.19

-22.04|-22.31

-22.07|-22.57

-22.11|-23.33

-22.17|-23.79

-22.23|-24.57

-22.31|-25.10

-22.39|-25.38

-22.47|-25.39

-22.56|-25.93

-22.64|-24.94

-22.72|-25.15

-22.80|-24.97

-22.88|-25.34

-22.97|-25.35

-23.05|-25.07

-23.13|-25.04

-23.21|-24.96

-23.27|-24.16

-23.33|-24.13

-23.39|-24.56

-23.45|-24.36

-23.50|-24.33

-23.55|-24.18

-23.60|-24.05

-23.65|-24.13

-23.73|-25.94

-23.81|-26.13

-23.90|-26.20

-23.95|-24.52

-24.00|-24.03

-24.06|-25.19

-24.14|-25.99

-24.22|-25.79

-24.28|-24.97

-24.32|-23.57

-24.35|-23.33

-24.38|-23.62

-24.43|-24.64

-24.50|-25.86

-24.59|-26.60

-24.68|-26.76

-24.76|-26.67

-24.84|-26.57

-24.93|-26.53

-25.01|-26.62

-25.10|-27.20

-25.19|-27.22

-25.27|-26.87

-25.35|-26.79

-25.39|-24.90

-25.44|-25.59

-25.49|-26.26

-25.56|-26.88

-25.62|-26.97

-25.67|-25.83

-25.69|-24.05

-25.69|-23.30

-25.71|-24.51

-25.74|-25.29

-25.81|-26.84

-25.88|-27.57

-25.95|-27.20

-25.99|-25.44

-26.04|-25.14

-26.08|-25.95

-26.13|-25.97

-26.22|-27.55

-26.32|-29.01

-26.44|-29.69

-26.55|-29.05

-26.67|-29.28

-26.75|-27.98

-26.84|-27.74

-26.94|-28.07

-27.02|-28.05

-27.11|-28.03

-27.21|-28.21

-27.29|-27.91

-27.36|-27.38

-27.44|-27.56

-27.53|-28.07

-27.62|-28.55

-27.72|-29.25

-27.84|-30.02

-27.95|-29.43

-28.06|-29.34

-28.14|-28.01

-28.24|-28.56

-28.34|-28.46

-28.41|-27.89

-28.50|-27.89

-28.59|-28.16

-28.68|-28.65

-28.76|-27.64

-28.84|-27.69

-28.90|-26.95

-28.96|-27.13

-29.05|-28.41

-29.13|-28.47

-29.20|-27.65

-29.26|-27.24

-29.32|-27.33

-29.37|-26.73

